date_id,full_date,year,year_week,year_day,fiscal_year,fiscal_qtr,month,month_name,week_day,day_name
20190513,2019-05-13,2019,19,13,2019,2,5,May,1,Monday
20190514,2019-05-14,2019,19,14,2019,2,5,May,2,Tuesday
20190515,2019-05-15,2019,19,15,2019,2,5,May,3,Wednesday
20190516,2019-05-16,2019,19,16,2019,2,5,May,4,Thursday
20190517,2019-05-17,2019,19,17,2019,2,5,May,5,Friday
20190518,2019-05-18,2019,19,18,2019,2,5,May,6,Saturday
20190519,2019-05-19,2019,20,19,2019,2,5,May,0,Sunday
20190520,2019-05-20,2019,20,20,2019,2,5,May,1,Monday
20190521,2019-05-21,2019,20,21,2019,2,5,May,2,Tuesday
20190522,2019-05-22,2019,20,22,2019,2,5,May,3,Wednesday
20190523,2019-05-23,2019,20,23,2019,2,5,May,4,Thursday
20190524,2019-05-24,2019,20,24,2019,2,5,May,5,Friday
20190525,2019-05-25,2019,20,25,2019,2,5,May,6,Saturday
20190526,2019-05-26,2019,21,26,2019,2,5,May,0,Sunday
20190527,2019-05-27,2019,21,27,2019,2,5,May,1,Monday
20190528,2019-05-28,2019,21,28,2019,2,5,May,2,Tuesday
20190529,2019-05-29,2019,21,29,2019,2,5,May,3,Wednesday
20190530,2019-05-30,2019,21,30,2019,2,5,May,4,Thursday
20190531,2019-05-31,2019,21,31,2019,2,5,May,5,Friday
20190601,2019-06-01,2019,21,1,2019,2,6,June,6,Saturday
20190602,2019-06-02,2019,22,2,2019,2,6,June,0,Sunday
20190603,2019-06-03,2019,22,3,2019,2,6,June,1,Monday
20190604,2019-06-04,2019,22,4,2019,2,6,June,2,Tuesday
20190605,2019-06-05,2019,22,5,2019,2,6,June,3,Wednesday
20190606,2019-06-06,2019,22,6,2019,2,6,June,4,Thursday
20190607,2019-06-07,2019,22,7,2019,2,6,June,5,Friday
20190608,2019-06-08,2019,22,8,2019,2,6,June,6,Saturday
20190609,2019-06-09,2019,23,9,2019,2,6,June,0,Sunday
20190610,2019-06-10,2019,23,10,2019,2,6,June,1,Monday
20190611,2019-06-11,2019,23,11,2019,2,6,June,2,Tuesday
20190612,2019-06-12,2019,23,12,2019,2,6,June,3,Wednesday
20190613,2019-06-13,2019,23,13,2019,2,6,June,4,Thursday
20190614,2019-06-14,2019,23,14,2019,2,6,June,5,Friday
20190615,2019-06-15,2019,23,15,2019,2,6,June,6,Saturday
20190616,2019-06-16,2019,24,16,2019,2,6,June,0,Sunday
20190617,2019-06-17,2019,24,17,2019,2,6,June,1,Monday
20190618,2019-06-18,2019,24,18,2019,2,6,June,2,Tuesday
20190619,2019-06-19,2019,24,19,2019,2,6,June,3,Wednesday
20190620,2019-06-20,2019,24,20,2019,2,6,June,4,Thursday
20190621,2019-06-21,2019,24,21,2019,2,6,June,5,Friday
20190622,2019-06-22,2019,24,22,2019,2,6,June,6,Saturday
20190623,2019-06-23,2019,25,23,2019,2,6,June,0,Sunday
20190624,2019-06-24,2019,25,24,2019,2,6,June,1,Monday
20190625,2019-06-25,2019,25,25,2019,2,6,June,2,Tuesday
20190626,2019-06-26,2019,25,26,2019,2,6,June,3,Wednesday
20190627,2019-06-27,2019,25,27,2019,2,6,June,4,Thursday
20190628,2019-06-28,2019,25,28,2019,2,6,June,5,Friday
20190629,2019-06-29,2019,25,29,2019,2,6,June,6,Saturday
20190630,2019-06-30,2019,26,30,2019,2,6,June,0,Sunday
20190701,2019-07-01,2019,26,1,2019,3,7,July,1,Monday
20190702,2019-07-02,2019,26,2,2019,3,7,July,2,Tuesday
20190703,2019-07-03,2019,26,3,2019,3,7,July,3,Wednesday
20190704,2019-07-04,2019,26,4,2019,3,7,July,4,Thursday
20190705,2019-07-05,2019,26,5,2019,3,7,July,5,Friday
20190706,2019-07-06,2019,26,6,2019,3,7,July,6,Saturday
20190707,2019-07-07,2019,27,7,2019,3,7,July,0,Sunday
20190708,2019-07-08,2019,27,8,2019,3,7,July,1,Monday
20190709,2019-07-09,2019,27,9,2019,3,7,July,2,Tuesday
20190710,2019-07-10,2019,27,10,2019,3,7,July,3,Wednesday
20190711,2019-07-11,2019,27,11,2019,3,7,July,4,Thursday
20190712,2019-07-12,2019,27,12,2019,3,7,July,5,Friday
20190713,2019-07-13,2019,27,13,2019,3,7,July,6,Saturday
20190714,2019-07-14,2019,28,14,2019,3,7,July,0,Sunday
20190715,2019-07-15,2019,28,15,2019,3,7,July,1,Monday
20190716,2019-07-16,2019,28,16,2019,3,7,July,2,Tuesday
20190717,2019-07-17,2019,28,17,2019,3,7,July,3,Wednesday
20190718,2019-07-18,2019,28,18,2019,3,7,July,4,Thursday
20190719,2019-07-19,2019,28,19,2019,3,7,July,5,Friday
20190720,2019-07-20,2019,28,20,2019,3,7,July,6,Saturday
20190721,2019-07-21,2019,29,21,2019,3,7,July,0,Sunday
20190722,2019-07-22,2019,29,22,2019,3,7,July,1,Monday
20190723,2019-07-23,2019,29,23,2019,3,7,July,2,Tuesday
20190724,2019-07-24,2019,29,24,2019,3,7,July,3,Wednesday
20190725,2019-07-25,2019,29,25,2019,3,7,July,4,Thursday
20190726,2019-07-26,2019,29,26,2019,3,7,July,5,Friday
20190727,2019-07-27,2019,29,27,2019,3,7,July,6,Saturday
20190728,2019-07-28,2019,30,28,2019,3,7,July,0,Sunday
20190729,2019-07-29,2019,30,29,2019,3,7,July,1,Monday
20190730,2019-07-30,2019,30,30,2019,3,7,July,2,Tuesday
20190731,2019-07-31,2019,30,31,2019,3,7,July,3,Wednesday
20190801,2019-08-01,2019,30,1,2019,3,8,August,4,Thursday
20190802,2019-08-02,2019,30,2,2019,3,8,August,5,Friday
20190803,2019-08-03,2019,30,3,2019,3,8,August,6,Saturday
20190804,2019-08-04,2019,31,4,2019,3,8,August,0,Sunday
20190805,2019-08-05,2019,31,5,2019,3,8,August,1,Monday
20190806,2019-08-06,2019,31,6,2019,3,8,August,2,Tuesday
20190807,2019-08-07,2019,31,7,2019,3,8,August,3,Wednesday
20190808,2019-08-08,2019,31,8,2019,3,8,August,4,Thursday
20190809,2019-08-09,2019,31,9,2019,3,8,August,5,Friday
20190810,2019-08-10,2019,31,10,2019,3,8,August,6,Saturday
20190811,2019-08-11,2019,32,11,2019,3,8,August,0,Sunday
20190812,2019-08-12,2019,32,12,2019,3,8,August,1,Monday
20190813,2019-08-13,2019,32,13,2019,3,8,August,2,Tuesday
20190814,2019-08-14,2019,32,14,2019,3,8,August,3,Wednesday
20190815,2019-08-15,2019,32,15,2019,3,8,August,4,Thursday
20190816,2019-08-16,2019,32,16,2019,3,8,August,5,Friday
20190817,2019-08-17,2019,32,17,2019,3,8,August,6,Saturday
20190818,2019-08-18,2019,33,18,2019,3,8,August,0,Sunday
20190819,2019-08-19,2019,33,19,2019,3,8,August,1,Monday
20190820,2019-08-20,2019,33,20,2019,3,8,August,2,Tuesday
20190821,2019-08-21,2019,33,21,2019,3,8,August,3,Wednesday
20190822,2019-08-22,2019,33,22,2019,3,8,August,4,Thursday
20190823,2019-08-23,2019,33,23,2019,3,8,August,5,Friday
20190824,2019-08-24,2019,33,24,2019,3,8,August,6,Saturday
20190825,2019-08-25,2019,34,25,2019,3,8,August,0,Sunday
20190826,2019-08-26,2019,34,26,2019,3,8,August,1,Monday
20190827,2019-08-27,2019,34,27,2019,3,8,August,2,Tuesday
20190828,2019-08-28,2019,34,28,2019,3,8,August,3,Wednesday
20190829,2019-08-29,2019,34,29,2019,3,8,August,4,Thursday
20190830,2019-08-30,2019,34,30,2019,3,8,August,5,Friday
20190831,2019-08-31,2019,34,31,2019,3,8,August,6,Saturday
20190901,2019-09-01,2019,35,1,2019,3,9,September,0,Sunday
20190902,2019-09-02,2019,35,2,2019,3,9,September,1,Monday
20190903,2019-09-03,2019,35,3,2019,3,9,September,2,Tuesday
20190904,2019-09-04,2019,35,4,2019,3,9,September,3,Wednesday
20190905,2019-09-05,2019,35,5,2019,3,9,September,4,Thursday
20190906,2019-09-06,2019,35,6,2019,3,9,September,5,Friday
20190907,2019-09-07,2019,35,7,2019,3,9,September,6,Saturday
20190908,2019-09-08,2019,36,8,2019,3,9,September,0,Sunday
20190909,2019-09-09,2019,36,9,2019,3,9,September,1,Monday
20190910,2019-09-10,2019,36,10,2019,3,9,September,2,Tuesday
20190911,2019-09-11,2019,36,11,2019,3,9,September,3,Wednesday
20190912,2019-09-12,2019,36,12,2019,3,9,September,4,Thursday
20190913,2019-09-13,2019,36,13,2019,3,9,September,5,Friday
20190914,2019-09-14,2019,36,14,2019,3,9,September,6,Saturday
20190915,2019-09-15,2019,37,15,2019,3,9,September,0,Sunday
20190916,2019-09-16,2019,37,16,2019,3,9,September,1,Monday
20190917,2019-09-17,2019,37,17,2019,3,9,September,2,Tuesday
20190918,2019-09-18,2019,37,18,2019,3,9,September,3,Wednesday
20190919,2019-09-19,2019,37,19,2019,3,9,September,4,Thursday
20190920,2019-09-20,2019,37,20,2019,3,9,September,5,Friday
20190921,2019-09-21,2019,37,21,2019,3,9,September,6,Saturday
20190922,2019-09-22,2019,38,22,2019,3,9,September,0,Sunday
20190923,2019-09-23,2019,38,23,2019,3,9,September,1,Monday
20190924,2019-09-24,2019,38,24,2019,3,9,September,2,Tuesday
20190925,2019-09-25,2019,38,25,2019,3,9,September,3,Wednesday
20190926,2019-09-26,2019,38,26,2019,3,9,September,4,Thursday
20190927,2019-09-27,2019,38,27,2019,3,9,September,5,Friday
20190928,2019-09-28,2019,38,28,2019,3,9,September,6,Saturday
20190929,2019-09-29,2019,39,29,2019,3,9,September,0,Sunday
20190930,2019-09-30,2019,39,30,2019,3,9,September,1,Monday
20191001,2019-10-01,2019,39,1,2019,4,10,October,2,Tuesday
20191002,2019-10-02,2019,39,2,2019,4,10,October,3,Wednesday
20191003,2019-10-03,2019,39,3,2019,4,10,October,4,Thursday
20191004,2019-10-04,2019,39,4,2019,4,10,October,5,Friday
20191005,2019-10-05,2019,39,5,2019,4,10,October,6,Saturday
20191006,2019-10-06,2019,40,6,2019,4,10,October,0,Sunday
20191007,2019-10-07,2019,40,7,2019,4,10,October,1,Monday
20191008,2019-10-08,2019,40,8,2019,4,10,October,2,Tuesday
20191009,2019-10-09,2019,40,9,2019,4,10,October,3,Wednesday
20191010,2019-10-10,2019,40,10,2019,4,10,October,4,Thursday
20191011,2019-10-11,2019,40,11,2019,4,10,October,5,Friday
20191012,2019-10-12,2019,40,12,2019,4,10,October,6,Saturday
20191013,2019-10-13,2019,41,13,2019,4,10,October,0,Sunday
20191014,2019-10-14,2019,41,14,2019,4,10,October,1,Monday
20191015,2019-10-15,2019,41,15,2019,4,10,October,2,Tuesday
20191016,2019-10-16,2019,41,16,2019,4,10,October,3,Wednesday
20191017,2019-10-17,2019,41,17,2019,4,10,October,4,Thursday
20191018,2019-10-18,2019,41,18,2019,4,10,October,5,Friday
20191019,2019-10-19,2019,41,19,2019,4,10,October,6,Saturday
20191020,2019-10-20,2019,42,20,2019,4,10,October,0,Sunday
20191021,2019-10-21,2019,42,21,2019,4,10,October,1,Monday
20191022,2019-10-22,2019,42,22,2019,4,10,October,2,Tuesday
20191023,2019-10-23,2019,42,23,2019,4,10,October,3,Wednesday
20191024,2019-10-24,2019,42,24,2019,4,10,October,4,Thursday
20191025,2019-10-25,2019,42,25,2019,4,10,October,5,Friday
20191026,2019-10-26,2019,42,26,2019,4,10,October,6,Saturday
20191027,2019-10-27,2019,43,27,2019,4,10,October,0,Sunday
20191028,2019-10-28,2019,43,28,2019,4,10,October,1,Monday
20191029,2019-10-29,2019,43,29,2019,4,10,October,2,Tuesday
20191030,2019-10-30,2019,43,30,2019,4,10,October,3,Wednesday
20191031,2019-10-31,2019,43,31,2019,4,10,October,4,Thursday
20191101,2019-11-01,2019,43,1,2019,4,11,November,5,Friday
20191102,2019-11-02,2019,43,2,2019,4,11,November,6,Saturday
20191103,2019-11-03,2019,44,3,2019,4,11,November,0,Sunday
20191104,2019-11-04,2019,44,4,2019,4,11,November,1,Monday
20191105,2019-11-05,2019,44,5,2019,4,11,November,2,Tuesday
20191106,2019-11-06,2019,44,6,2019,4,11,November,3,Wednesday
20191107,2019-11-07,2019,44,7,2019,4,11,November,4,Thursday
20191108,2019-11-08,2019,44,8,2019,4,11,November,5,Friday
20191109,2019-11-09,2019,44,9,2019,4,11,November,6,Saturday
20191110,2019-11-10,2019,45,10,2019,4,11,November,0,Sunday
20191111,2019-11-11,2019,45,11,2019,4,11,November,1,Monday
20191112,2019-11-12,2019,45,12,2019,4,11,November,2,Tuesday
20191113,2019-11-13,2019,45,13,2019,4,11,November,3,Wednesday
20191114,2019-11-14,2019,45,14,2019,4,11,November,4,Thursday
20191115,2019-11-15,2019,45,15,2019,4,11,November,5,Friday
20191116,2019-11-16,2019,45,16,2019,4,11,November,6,Saturday
20191117,2019-11-17,2019,46,17,2019,4,11,November,0,Sunday
20191118,2019-11-18,2019,46,18,2019,4,11,November,1,Monday
20191119,2019-11-19,2019,46,19,2019,4,11,November,2,Tuesday
20191120,2019-11-20,2019,46,20,2019,4,11,November,3,Wednesday
20191121,2019-11-21,2019,46,21,2019,4,11,November,4,Thursday
20191122,2019-11-22,2019,46,22,2019,4,11,November,5,Friday
20191123,2019-11-23,2019,46,23,2019,4,11,November,6,Saturday
20191124,2019-11-24,2019,47,24,2019,4,11,November,0,Sunday
20191125,2019-11-25,2019,47,25,2019,4,11,November,1,Monday
20191126,2019-11-26,2019,47,26,2019,4,11,November,2,Tuesday
20191127,2019-11-27,2019,47,27,2019,4,11,November,3,Wednesday
20191128,2019-11-28,2019,47,28,2019,4,11,November,4,Thursday
20191129,2019-11-29,2019,47,29,2019,4,11,November,5,Friday
20191130,2019-11-30,2019,47,30,2019,4,11,November,6,Saturday
20191201,2019-12-01,2019,48,1,2019,4,12,December,0,Sunday
20191202,2019-12-02,2019,48,2,2019,4,12,December,1,Monday
20191203,2019-12-03,2019,48,3,2019,4,12,December,2,Tuesday
20191204,2019-12-04,2019,48,4,2019,4,12,December,3,Wednesday
20191205,2019-12-05,2019,48,5,2019,4,12,December,4,Thursday
20191206,2019-12-06,2019,48,6,2019,4,12,December,5,Friday
20191207,2019-12-07,2019,48,7,2019,4,12,December,6,Saturday
20191208,2019-12-08,2019,49,8,2019,4,12,December,0,Sunday
20191209,2019-12-09,2019,49,9,2019,4,12,December,1,Monday
20191210,2019-12-10,2019,49,10,2019,4,12,December,2,Tuesday
20191211,2019-12-11,2019,49,11,2019,4,12,December,3,Wednesday
20191212,2019-12-12,2019,49,12,2019,4,12,December,4,Thursday
20191213,2019-12-13,2019,49,13,2019,4,12,December,5,Friday
20191214,2019-12-14,2019,49,14,2019,4,12,December,6,Saturday
20191215,2019-12-15,2019,50,15,2019,4,12,December,0,Sunday
20191216,2019-12-16,2019,50,16,2019,4,12,December,1,Monday
20191217,2019-12-17,2019,50,17,2019,4,12,December,2,Tuesday
20191218,2019-12-18,2019,50,18,2019,4,12,December,3,Wednesday
20191219,2019-12-19,2019,50,19,2019,4,12,December,4,Thursday
20191220,2019-12-20,2019,50,20,2019,4,12,December,5,Friday
20191221,2019-12-21,2019,50,21,2019,4,12,December,6,Saturday
20191222,2019-12-22,2019,51,22,2019,4,12,December,0,Sunday
20191223,2019-12-23,2019,51,23,2019,4,12,December,1,Monday
20191224,2019-12-24,2019,51,24,2019,4,12,December,2,Tuesday
20191225,2019-12-25,2019,51,25,2019,4,12,December,3,Wednesday
20191226,2019-12-26,2019,51,26,2019,4,12,December,4,Thursday
20191227,2019-12-27,2019,51,27,2019,4,12,December,5,Friday
20191228,2019-12-28,2019,51,28,2019,4,12,December,6,Saturday
20191229,2019-12-29,2019,52,29,2019,4,12,December,0,Sunday
20191230,2019-12-30,2019,52,30,2019,4,12,December,1,Monday
20191231,2019-12-31,2019,52,31,2019,4,12,December,2,Tuesday
20200101,2020-01-01,2020,0,1,2020,1,1,January,3,Wednesday
20200102,2020-01-02,2020,0,2,2020,1,1,January,4,Thursday
20200103,2020-01-03,2020,0,3,2020,1,1,January,5,Friday
20200104,2020-01-04,2020,0,4,2020,1,1,January,6,Saturday
20200105,2020-01-05,2020,1,5,2020,1,1,January,0,Sunday
20200106,2020-01-06,2020,1,6,2020,1,1,January,1,Monday
20200107,2020-01-07,2020,1,7,2020,1,1,January,2,Tuesday
20200108,2020-01-08,2020,1,8,2020,1,1,January,3,Wednesday
20200109,2020-01-09,2020,1,9,2020,1,1,January,4,Thursday
20200110,2020-01-10,2020,1,10,2020,1,1,January,5,Friday
20200111,2020-01-11,2020,1,11,2020,1,1,January,6,Saturday
20200112,2020-01-12,2020,2,12,2020,1,1,January,0,Sunday
20200113,2020-01-13,2020,2,13,2020,1,1,January,1,Monday
20200114,2020-01-14,2020,2,14,2020,1,1,January,2,Tuesday
20200115,2020-01-15,2020,2,15,2020,1,1,January,3,Wednesday
20200116,2020-01-16,2020,2,16,2020,1,1,January,4,Thursday
20200117,2020-01-17,2020,2,17,2020,1,1,January,5,Friday
20200118,2020-01-18,2020,2,18,2020,1,1,January,6,Saturday
20200119,2020-01-19,2020,3,19,2020,1,1,January,0,Sunday
20200120,2020-01-20,2020,3,20,2020,1,1,January,1,Monday
20200121,2020-01-21,2020,3,21,2020,1,1,January,2,Tuesday
20200122,2020-01-22,2020,3,22,2020,1,1,January,3,Wednesday
20200123,2020-01-23,2020,3,23,2020,1,1,January,4,Thursday
20200124,2020-01-24,2020,3,24,2020,1,1,January,5,Friday
20200125,2020-01-25,2020,3,25,2020,1,1,January,6,Saturday
20200126,2020-01-26,2020,4,26,2020,1,1,January,0,Sunday
20200127,2020-01-27,2020,4,27,2020,1,1,January,1,Monday
20200128,2020-01-28,2020,4,28,2020,1,1,January,2,Tuesday
20200129,2020-01-29,2020,4,29,2020,1,1,January,3,Wednesday
20200130,2020-01-30,2020,4,30,2020,1,1,January,4,Thursday
20200131,2020-01-31,2020,4,31,2020,1,1,January,5,Friday
20200201,2020-02-01,2020,4,1,2020,1,2,February,6,Saturday
20200202,2020-02-02,2020,5,2,2020,1,2,February,0,Sunday
20200203,2020-02-03,2020,5,3,2020,1,2,February,1,Monday
20200204,2020-02-04,2020,5,4,2020,1,2,February,2,Tuesday
20200205,2020-02-05,2020,5,5,2020,1,2,February,3,Wednesday
20200206,2020-02-06,2020,5,6,2020,1,2,February,4,Thursday
20200207,2020-02-07,2020,5,7,2020,1,2,February,5,Friday
20200208,2020-02-08,2020,5,8,2020,1,2,February,6,Saturday
20200209,2020-02-09,2020,6,9,2020,1,2,February,0,Sunday
20200210,2020-02-10,2020,6,10,2020,1,2,February,1,Monday
20200211,2020-02-11,2020,6,11,2020,1,2,February,2,Tuesday
20200212,2020-02-12,2020,6,12,2020,1,2,February,3,Wednesday
20200213,2020-02-13,2020,6,13,2020,1,2,February,4,Thursday
20200214,2020-02-14,2020,6,14,2020,1,2,February,5,Friday
20200215,2020-02-15,2020,6,15,2020,1,2,February,6,Saturday
20200216,2020-02-16,2020,7,16,2020,1,2,February,0,Sunday
20200217,2020-02-17,2020,7,17,2020,1,2,February,1,Monday
20200218,2020-02-18,2020,7,18,2020,1,2,February,2,Tuesday
20200219,2020-02-19,2020,7,19,2020,1,2,February,3,Wednesday
20200220,2020-02-20,2020,7,20,2020,1,2,February,4,Thursday
20200221,2020-02-21,2020,7,21,2020,1,2,February,5,Friday
20200222,2020-02-22,2020,7,22,2020,1,2,February,6,Saturday
20200223,2020-02-23,2020,8,23,2020,1,2,February,0,Sunday
20200224,2020-02-24,2020,8,24,2020,1,2,February,1,Monday
20200225,2020-02-25,2020,8,25,2020,1,2,February,2,Tuesday
20200226,2020-02-26,2020,8,26,2020,1,2,February,3,Wednesday
20200227,2020-02-27,2020,8,27,2020,1,2,February,4,Thursday
20200228,2020-02-28,2020,8,28,2020,1,2,February,5,Friday
20200229,2020-02-29,2020,8,29,2020,1,2,February,6,Saturday
20200301,2020-03-01,2020,9,1,2020,1,3,March,0,Sunday
20200302,2020-03-02,2020,9,2,2020,1,3,March,1,Monday
20200303,2020-03-03,2020,9,3,2020,1,3,March,2,Tuesday
20200304,2020-03-04,2020,9,4,2020,1,3,March,3,Wednesday
20200305,2020-03-05,2020,9,5,2020,1,3,March,4,Thursday
20200306,2020-03-06,2020,9,6,2020,1,3,March,5,Friday
20200307,2020-03-07,2020,9,7,2020,1,3,March,6,Saturday
20200308,2020-03-08,2020,10,8,2020,1,3,March,0,Sunday
20200309,2020-03-09,2020,10,9,2020,1,3,March,1,Monday
20200310,2020-03-10,2020,10,10,2020,1,3,March,2,Tuesday
20200311,2020-03-11,2020,10,11,2020,1,3,March,3,Wednesday
20200312,2020-03-12,2020,10,12,2020,1,3,March,4,Thursday
20200313,2020-03-13,2020,10,13,2020,1,3,March,5,Friday
20200314,2020-03-14,2020,10,14,2020,1,3,March,6,Saturday
20200315,2020-03-15,2020,11,15,2020,1,3,March,0,Sunday
20200316,2020-03-16,2020,11,16,2020,1,3,March,1,Monday
20200317,2020-03-17,2020,11,17,2020,1,3,March,2,Tuesday
20200318,2020-03-18,2020,11,18,2020,1,3,March,3,Wednesday
20200319,2020-03-19,2020,11,19,2020,1,3,March,4,Thursday
20200320,2020-03-20,2020,11,20,2020,1,3,March,5,Friday
20200321,2020-03-21,2020,11,21,2020,1,3,March,6,Saturday
20200322,2020-03-22,2020,12,22,2020,1,3,March,0,Sunday
20200323,2020-03-23,2020,12,23,2020,1,3,March,1,Monday
20200324,2020-03-24,2020,12,24,2020,1,3,March,2,Tuesday
20200325,2020-03-25,2020,12,25,2020,1,3,March,3,Wednesday
20200326,2020-03-26,2020,12,26,2020,1,3,March,4,Thursday
20200327,2020-03-27,2020,12,27,2020,1,3,March,5,Friday
20200328,2020-03-28,2020,12,28,2020,1,3,March,6,Saturday
20200329,2020-03-29,2020,13,29,2020,1,3,March,0,Sunday
20200330,2020-03-30,2020,13,30,2020,1,3,March,1,Monday
20200331,2020-03-31,2020,13,31,2020,1,3,March,2,Tuesday
20200401,2020-04-01,2020,13,1,2020,2,4,April,3,Wednesday
20200402,2020-04-02,2020,13,2,2020,2,4,April,4,Thursday
20200403,2020-04-03,2020,13,3,2020,2,4,April,5,Friday
20200404,2020-04-04,2020,13,4,2020,2,4,April,6,Saturday
20200405,2020-04-05,2020,14,5,2020,2,4,April,0,Sunday
20200406,2020-04-06,2020,14,6,2020,2,4,April,1,Monday
20200407,2020-04-07,2020,14,7,2020,2,4,April,2,Tuesday
20200408,2020-04-08,2020,14,8,2020,2,4,April,3,Wednesday
20200409,2020-04-09,2020,14,9,2020,2,4,April,4,Thursday
20200410,2020-04-10,2020,14,10,2020,2,4,April,5,Friday
20200411,2020-04-11,2020,14,11,2020,2,4,April,6,Saturday
20200412,2020-04-12,2020,15,12,2020,2,4,April,0,Sunday
20200413,2020-04-13,2020,15,13,2020,2,4,April,1,Monday
20200414,2020-04-14,2020,15,14,2020,2,4,April,2,Tuesday
20200415,2020-04-15,2020,15,15,2020,2,4,April,3,Wednesday
20200416,2020-04-16,2020,15,16,2020,2,4,April,4,Thursday
20200417,2020-04-17,2020,15,17,2020,2,4,April,5,Friday
20200418,2020-04-18,2020,15,18,2020,2,4,April,6,Saturday
20200419,2020-04-19,2020,16,19,2020,2,4,April,0,Sunday
20200420,2020-04-20,2020,16,20,2020,2,4,April,1,Monday
20200421,2020-04-21,2020,16,21,2020,2,4,April,2,Tuesday
20200422,2020-04-22,2020,16,22,2020,2,4,April,3,Wednesday
20200423,2020-04-23,2020,16,23,2020,2,4,April,4,Thursday
20200424,2020-04-24,2020,16,24,2020,2,4,April,5,Friday
20200425,2020-04-25,2020,16,25,2020,2,4,April,6,Saturday
20200426,2020-04-26,2020,17,26,2020,2,4,April,0,Sunday
20200427,2020-04-27,2020,17,27,2020,2,4,April,1,Monday
20200428,2020-04-28,2020,17,28,2020,2,4,April,2,Tuesday
20200429,2020-04-29,2020,17,29,2020,2,4,April,3,Wednesday
20200430,2020-04-30,2020,17,30,2020,2,4,April,4,Thursday
20200501,2020-05-01,2020,17,1,2020,2,5,May,5,Friday
20200502,2020-05-02,2020,17,2,2020,2,5,May,6,Saturday
20200503,2020-05-03,2020,18,3,2020,2,5,May,0,Sunday
20200504,2020-05-04,2020,18,4,2020,2,5,May,1,Monday
20200505,2020-05-05,2020,18,5,2020,2,5,May,2,Tuesday
20200506,2020-05-06,2020,18,6,2020,2,5,May,3,Wednesday
20200507,2020-05-07,2020,18,7,2020,2,5,May,4,Thursday
20200508,2020-05-08,2020,18,8,2020,2,5,May,5,Friday
20200509,2020-05-09,2020,18,9,2020,2,5,May,6,Saturday
20200510,2020-05-10,2020,19,10,2020,2,5,May,0,Sunday
20200511,2020-05-11,2020,19,11,2020,2,5,May,1,Monday
20200512,2020-05-12,2020,19,12,2020,2,5,May,2,Tuesday
20200513,2020-05-13,2020,19,13,2020,2,5,May,3,Wednesday
20200514,2020-05-14,2020,19,14,2020,2,5,May,4,Thursday
20200515,2020-05-15,2020,19,15,2020,2,5,May,5,Friday
20200516,2020-05-16,2020,19,16,2020,2,5,May,6,Saturday
20200517,2020-05-17,2020,20,17,2020,2,5,May,0,Sunday
20200518,2020-05-18,2020,20,18,2020,2,5,May,1,Monday
20200519,2020-05-19,2020,20,19,2020,2,5,May,2,Tuesday
20200520,2020-05-20,2020,20,20,2020,2,5,May,3,Wednesday
20200521,2020-05-21,2020,20,21,2020,2,5,May,4,Thursday
20200522,2020-05-22,2020,20,22,2020,2,5,May,5,Friday
20200523,2020-05-23,2020,20,23,2020,2,5,May,6,Saturday
20200524,2020-05-24,2020,21,24,2020,2,5,May,0,Sunday
20200525,2020-05-25,2020,21,25,2020,2,5,May,1,Monday
20200526,2020-05-26,2020,21,26,2020,2,5,May,2,Tuesday
20200527,2020-05-27,2020,21,27,2020,2,5,May,3,Wednesday
20200528,2020-05-28,2020,21,28,2020,2,5,May,4,Thursday
20200529,2020-05-29,2020,21,29,2020,2,5,May,5,Friday
20200530,2020-05-30,2020,21,30,2020,2,5,May,6,Saturday
20200531,2020-05-31,2020,22,31,2020,2,5,May,0,Sunday
20200601,2020-06-01,2020,22,1,2020,2,6,June,1,Monday
20200602,2020-06-02,2020,22,2,2020,2,6,June,2,Tuesday
20200603,2020-06-03,2020,22,3,2020,2,6,June,3,Wednesday
20200604,2020-06-04,2020,22,4,2020,2,6,June,4,Thursday
20200605,2020-06-05,2020,22,5,2020,2,6,June,5,Friday
20200606,2020-06-06,2020,22,6,2020,2,6,June,6,Saturday
20200607,2020-06-07,2020,23,7,2020,2,6,June,0,Sunday
20200608,2020-06-08,2020,23,8,2020,2,6,June,1,Monday
20200609,2020-06-09,2020,23,9,2020,2,6,June,2,Tuesday
20200610,2020-06-10,2020,23,10,2020,2,6,June,3,Wednesday
20200611,2020-06-11,2020,23,11,2020,2,6,June,4,Thursday
20200612,2020-06-12,2020,23,12,2020,2,6,June,5,Friday
20200613,2020-06-13,2020,23,13,2020,2,6,June,6,Saturday
20200614,2020-06-14,2020,24,14,2020,2,6,June,0,Sunday
20200615,2020-06-15,2020,24,15,2020,2,6,June,1,Monday
20200616,2020-06-16,2020,24,16,2020,2,6,June,2,Tuesday
20200617,2020-06-17,2020,24,17,2020,2,6,June,3,Wednesday
20200618,2020-06-18,2020,24,18,2020,2,6,June,4,Thursday
20200619,2020-06-19,2020,24,19,2020,2,6,June,5,Friday
20200620,2020-06-20,2020,24,20,2020,2,6,June,6,Saturday
20200621,2020-06-21,2020,25,21,2020,2,6,June,0,Sunday
20200622,2020-06-22,2020,25,22,2020,2,6,June,1,Monday
20200623,2020-06-23,2020,25,23,2020,2,6,June,2,Tuesday
20200624,2020-06-24,2020,25,24,2020,2,6,June,3,Wednesday
20200625,2020-06-25,2020,25,25,2020,2,6,June,4,Thursday
